ID,Product Name,Company,State Regulation,State Reg Type,Initial Cost/Unit,Initial Registration Status,Next Renewal Plans,Manage Tonnage?,Certificate Exp,Renewal Estimate,Initial Sub Date,Cancellation Effective,Submission Date,Frequency,Month,State,Initial Current Payment,Renewal Current Payment,Tonnage Current Payment,ALL Payments,Label On File,Submission/Maintenance Notes,Label change request,Label Update Submission,State ID,State Name,Current Certificate,Inactive (from Company),Priority/Phase,Last Modified,Renewal Method,Min Ton Fee,Late Fee,Fee Unit,Manage Renewals?,Smallest Net Weight (Lbs),Active Prod?,Product Name Lookup,Renewal Actual,Invoiced On,Eligible for Sale,Multiple Package Sizes?,Smallest Package Size,Product Grade,Ag Use? (Product),Product Type,Product Types Regulated,Claim Triggers,Microbes Included?,Package Unit,Invoice Status,Label Update Pending,Company Name,Address Line 1,Address Line 2,Package Size Trigger,Reg App Method,Test Frequency (from State Regulation),Pathogen Analysis,Heavy Metals Test,Labs Required For Reg,Efficacy Requirements,In-state trials,State Regulation Notes,New Reg Turnaround,New Reg Sub Docs Needed,Label Update Needed,Product Notes,Check Payee,Office Email Address,Label Update Submission Method,Tonnage Submission Method,Invoice #,New Reg Method,Created By,Reg Classification,Approval Received,Tonnage Reporting Req'd?,Reg Classification 2,Login,Password (from Login),Username (from Login),Website (from Login),Day of Month Due,Fee Unit 2,TON Cost/Unit (from State Regulation),CONFIRMED - State Regulation,CONFIRMED - Registration Status,Calculation,Internal Action Needed,State Contact (SC),SC Email Address,Pending Date - Days Since Initial Sub,Minimum Days Before Follow-up,Reg/Lic Number,License #,New Registration Forms,PLL Registration Status Provided,Tonnage Form or Portal,New Registration Notes,USA Plant ID (from Login),Renewal Registration Status,Mail Merge,Renewal Reminder/Form Received,State Abv,Created,ready-to-mail?,Submitted,Renewal Season (from State Regulation),States,PLL/AQT Phase,Tonnage Month (from State Regulation)
8210,Rhiz-Able SB,AAS,IL-Soil Amendment,Registration,$250.00,No Submission,Client Managed,No,,$250.00,,,,Annual,12,IL,,,,,,,,,IL,Illinois,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$100.00,$/Registration,No,3.44,1 checked out of 1,,,,No,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent","Soil-applied,Value in promoting plant growth,Yield increase",Yes,gal,,,"Able Ag Solutions, LLC",Idaho State Dept of Agriculture,Division of Plant Industries,,"Seed,Soil",,,,,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in Illinois. No time length specified. ",Yes,"Improves soil characteristics

Seed applications not regulated as soil amendments",2 Months,"Label,SDS,Efficacy,Method,Composition",,"50.75 fl. oz, 203.00 fl oz",IL Dept of Ag,,Email,,,Paper/Mail,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,$/Registration,,IL-Soil Amendment,No Submission,Good,,Cheryl Benton,cheryl.benton@illinois.gov,NaN,30,,,https://agr.illinois.gov/content/dam/soi/en/web/agr/plants/fertilizer/documents/soil-amendment-app.pdf,No Submission,,,,,,,IL,2/15/2023 9:54pm,,,End of Year,,,
8338,Root-Able,AAS,IL-Soil Amendment,Registration,$250.00,No Submission,Client Managed,No,,$250.00,,,,Annual,12,IL,,,,,,,,,IL,Illinois,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$100.00,$/Registration,No,1.25,1 checked out of 1,,,,No,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent","Soil-applied,Value in promoting plant growth,Yield increase",Yes,lbs,,,"Able Ag Solutions, LLC",Idaho State Dept of Agriculture,Division of Plant Industries,,"Seed,Soil",,,,,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in Illinois. No time length specified. ",Yes,"Improves soil characteristics

Seed applications not regulated as soil amendments",2 Months,"Label,SDS,Efficacy,Method,Composition",,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",IL Dept of Ag,,Email,,,Paper/Mail,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,$/Registration,,IL-Soil Amendment,No Submission,Good,,Cheryl Benton,cheryl.benton@illinois.gov,NaN,30,,,https://agr.illinois.gov/content/dam/soi/en/web/agr/plants/fertilizer/documents/soil-amendment-app.pdf,No Submission,,,,,,,IL,2/15/2023 10:00pm,,,End of Year,,,
8275,Bacil-Able,AAS,IN-Pure or Mixed Cultures of Microorganisms,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,12,IN,,,,,,,,,IN,Indiana,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$0.00,$/Registration,No,2.49,1 checked out of 1,,,,No,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Biological Inoculant,,Yes,gal,,,"Able Ag Solutions, LLC",Office of Indiana State Chemist,Purdue University,,"Foliar,Seed,Soil",,,,,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in Indiana. No time length specified. ",Yes,,2 Weeks,"Label,SDS,Efficacy,Method,CofA",,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",IN State Chemist,seedlab@groups.purdue.edu,Email,,,Paper/Mail,Damon Cory-Watson,Pure or Mixed Cultures of Microorganisms,,No,Pure or Mixed Cultures of Microorganisms,,,,,,$/Registration,,IN-Pure or Mixed Cultures of Microorganisms,No Submission,Good,,Don Robison,drobiso@purdue.edu,NaN,30,,,https://oisc.purdue.edu/microorganisms.html,No Submission,,,,,,,IN,2/15/2023 9:57pm,,,End of Year,,,
8142,Rhiz-Able PN,AAS,IN-Pure or Mixed Cultures of Microorganisms,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,12,IN,,,,,,,,,IN,Indiana,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$0.00,$/Registration,No,0.00,1 checked out of 1,,,,No,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Biological Inoculant,,Yes,,,,"Able Ag Solutions, LLC",Office of Indiana State Chemist,Purdue University,,"Foliar,Seed,Soil",,,,,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in Indiana. No time length specified. ",Yes,,2 Weeks,"Label,SDS,Efficacy,Method,CofA",,"50.75 fl. oz, 203.00 fl oz",IN State Chemist,seedlab@groups.purdue.edu,Email,,,Paper/Mail,Damon Cory-Watson,Pure or Mixed Cultures of Microorganisms,,No,Pure or Mixed Cultures of Microorganisms,,,,,,$/Registration,,IN-Pure or Mixed Cultures of Microorganisms,No Submission,Good,,Don Robison,drobiso@purdue.edu,NaN,30,,,https://oisc.purdue.edu/microorganisms.html,No Submission,,,,,,,IN,2/15/2023 9:47pm,,,End of Year,,,
8211,Rhiz-Able SB,AAS,IN-Pure or Mixed Cultures of Microorganisms,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,12,IN,,,,,,,,,IN,Indiana,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$0.00,$/Registration,No,3.44,1 checked out of 1,,,,No,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Biological Inoculant,,Yes,gal,,,"Able Ag Solutions, LLC",Office of Indiana State Chemist,Purdue University,,"Foliar,Seed,Soil",,,,,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in Indiana. No time length specified. ",Yes,,2 Weeks,"Label,SDS,Efficacy,Method,CofA",,"50.75 fl. oz, 203.00 fl oz",IN State Chemist,seedlab@groups.purdue.edu,Email,,,Paper/Mail,Damon Cory-Watson,Pure or Mixed Cultures of Microorganisms,,No,Pure or Mixed Cultures of Microorganisms,,,,,,$/Registration,,IN-Pure or Mixed Cultures of Microorganisms,No Submission,Good,,Don Robison,drobiso@purdue.edu,NaN,30,,,https://oisc.purdue.edu/microorganisms.html,No Submission,,,,,,,IN,2/15/2023 9:54pm,,,End of Year,,,
8339,Root-Able,AAS,IN-Pure or Mixed Cultures of Microorganisms,Registration,$25.00,No Submission,Client Managed,No,,$25.00,,,,Annual,12,IN,,,,,,,,,IN,Indiana,,0 checked out of 1,,12/16/2024 7:50am,Paper/Mail,,$0.00,$/Registration,No,1.25,1 checked out of 1,,,,No,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant",Biological Inoculant,,Yes,lbs,,,"Able Ag Solutions, LLC",Office of Indiana State Chemist,Purdue University,,"Foliar,Seed,Soil",,,,,"Efficacy data must support claims and be conducted under conditions (soil, weather) similar to those experienced in Indiana. No time length specified. ",Yes,,2 Weeks,"Label,SDS,Efficacy,Method,CofA",,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",IN State Chemist,seedlab@groups.purdue.edu,Email,,,Paper/Mail,Damon Cory-Watson,Pure or Mixed Cultures of Microorganisms,,No,Pure or Mixed Cultures of Microorganisms,,,,,,$/Registration,,IN-Pure or Mixed Cultures of Microorganisms,No Submission,Good,,Don Robison,drobiso@purdue.edu,NaN,30,,,https://oisc.purdue.edu/microorganisms.html,No Submission,,,,,,,IN,2/15/2023 10:00pm,,,End of Year,,,
8254,Bacil-Able,AAS,KS-Soil Amendment,Registration,$100.00,Client Managed,Client Managed,No,12/31/2024,$100.00,4/11/2023,,12/26/2023,Annual,12,KS,AAS-KS-CC-Bacilable New Reg,,,"AAS-KS-CC-Bacilable New Reg,AAS-KS-CC-2024 SA Renew",,KDA site was missing labels and said they were declined.  I uploaded the labels and it let me renew the products. ,,,KS,Kansas,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,No,2.49,1 checked out of 1,Bacil-Able,,AAS-90032227-State Renewal Fees,Unknown,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,Cancelled,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,"Foliar,Seed,Soil",,,,,"Must be conducted by university, USDA, or other reputable researcher; 3 soil types found in KS and 2 years of data on each; at least 1 location in KS; on crops commonly grown in KS; specific format; see website for details; https://agriculture.ks.gov/divisions-programs/pesticide-fertilizer/soil-amendment",Yes,Shawn Plunkett is the compliance specialist. Cloey is the label review specialist.,5 Months,"Label,Efficacy",,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",KS Dept of Ag,KDA.PestFert@ks.gov,Online Portal,,90032227,Online Portal,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,AAS-KS-ALL NON-PEST-ALL,Prosperity*1,biofertregistration@delta-ac.com,https://portal.kda.ks.gov/,,$/Registration,,KS-Soil Amendment,Approved,Good,,,KDA.PestFert@ks.gov,651,30,,7619,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,Approved,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,Client Managed,,,KS,2/15/2023 9:57pm,,,End of Year,,,
8101,Fertilizer License,AAS,KS-Fertilizer Blender License,License,$125.00,Client Managed,Client Managed,No,,$125.00,,,,Annual,6,KS,,,,,,Blender license is not required for Soil Amendments,,,KS,Kansas,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/License,No,0.00,1 checked out of 1,,,,Unknown,,,,,Fertilizer,Fertilizer,,No,,,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,N/A,,,,,,,"Judy Glass is the Registration person we are likely to speak to, but Brandy is the ""gatekeeper""",,,,,KS Dept of Ag,KDA.PestFert@ks.gov,,,,Online Portal,Damon Cory-Watson,Fertilizer Blender License,,No,Fertilizer Blender License,,,,,,$/License,,KS-Fertilizer Blender License,Client Managed,Good,,,KDA.PestFert@ks.gov,NaN,30,,,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,Client Managed,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,Client Managed,,,KS,2/15/2023 9:44pm,,,Mid Year,,,
8387,Function-Able EX,AAS,KS-Commercial Fertilizer,Registration,$45.00,No Submission,Client Managed,No,,$45.00,,,,Annual,6,KS,,,,,,Submission is pending documents from AAS,,,KS,Kansas,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,$/Registration,No,2.80,1 checked out of 1,,,,No,,2.80,0-0-0,Yes,Fertilizer,Fertilizer,,No,lbs,,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,N/A,,,,,,,"Judy Glass is the Registration person we are likely to speak to, but Brandy is the ""gatekeeper""",5 Months,Label,,2.8 lbs,KS Dept of Ag,KDA.PestFert@ks.gov,Online Portal,,,Online Portal,Teressa Tubia,Commercial Fertilizer,,Yes,Commercial Fertilizer,,,,,,$/Registration,,KS-Commercial Fertilizer,Planned,,,,KDA.PestFert@ks.gov,NaN,30,,,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,No Submission,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,,,,KS,2/21/2023 12:04pm,,,Mid Year,,,
8388,Reli-Able,AAS,KS-Commercial Fertilizer,Registration,$45.00,Client Managed,Client Managed,No,6/30/2024,$45.00,4/11/2023,,,Annual,6,KS,AAS-KS-CC-Reliable New Reg,,,"AAS-KS-CC-Reliable New Reg,AAS-KS-CC-Fert Renew 23/24",,Client managed renewal for 24-25,,,KS,Kansas,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,No,0.00,1 checked out of 1,Reli-Able,,"""AAS-90031440-State Renewal Fees, Reconciliation (Monies owed)""",Unknown,,,0-0-0,Yes,Fertilizer,Fertilizer,,No,,Paid,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,N/A,,,,,,,"Judy Glass is the Registration person we are likely to speak to, but Brandy is the ""gatekeeper""",5 Months,Label,,,KS Dept of Ag,KDA.PestFert@ks.gov,Online Portal,,90031440,Online Portal,Teressa Tubia,Commercial Fertilizer,,Yes,Commercial Fertilizer,AAS-KS-ALL NON-PEST-ALL,Prosperity*1,biofertregistration@delta-ac.com,https://portal.kda.ks.gov/,,$/Registration,,KS-Commercial Fertilizer,Client Managed,Good,,,KDA.PestFert@ks.gov,651,30,,7619,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,Client Managed,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,Client Managed,,,KS,2/21/2023 12:05pm,,,Mid Year,,,
8143,Rhiz-Able PN,AAS,KS-Soil Amendment,Registration,$100.00,Client Managed,Client Managed,No,12/31/2024,$100.00,4/25/2023,,12/26/2023,Annual,12,KS,AAS-KS-CC-Rhizable PN New Reg,,,"AAS-KS-CC-Rhizable PN New Reg,AAS-KS-CC-2024 SA Renew",,Cancel,,,KS,Kansas,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,No,0.00,1 checked out of 1,Rhiz-Able PN,,AAS-90032227-State Renewal Fees,Unknown,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,,Cancelled,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,"Foliar,Seed,Soil",,,,,"Must be conducted by university, USDA, or other reputable researcher; 3 soil types found in KS and 2 years of data on each; at least 1 location in KS; on crops commonly grown in KS; specific format; see website for details; https://agriculture.ks.gov/divisions-programs/pesticide-fertilizer/soil-amendment",Yes,Shawn Plunkett is the compliance specialist. Cloey is the label review specialist.,5 Months,"Label,Efficacy",,"50.75 fl. oz, 203.00 fl oz",KS Dept of Ag,KDA.PestFert@ks.gov,Online Portal,,90032227,Online Portal,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,AAS-KS-ALL NON-PEST-ALL,Prosperity*1,biofertregistration@delta-ac.com,https://portal.kda.ks.gov/,,$/Registration,,KS-Soil Amendment,Approved,Good,,,KDA.PestFert@ks.gov,637,30,,7619,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,Approved,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,Client Managed,,,KS,2/15/2023 9:47pm,,,End of Year,,,
8190,Rhiz-Able SB,AAS,KS-Soil Amendment,Registration,$100.00,Client Managed,Client Managed,No,12/31/2024,$100.00,4/11/2023,,12/26/2023,Annual,12,KS,AAS-KS-CC-Rhizable SB New Reg,,,"AAS-KS-CC-Rhizable SB New Reg,AAS-KS-CC-2024 SA Renew",,KDA site was missing labels and said they were declined.  I uploaded the labels and it let me renew the products. ,,,KS,Kansas,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,No,3.44,1 checked out of 1,Rhiz-Able SB,,AAS-90032227-State Renewal Fees,Unknown,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,Cancelled,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,"Foliar,Seed,Soil",,,,,"Must be conducted by university, USDA, or other reputable researcher; 3 soil types found in KS and 2 years of data on each; at least 1 location in KS; on crops commonly grown in KS; specific format; see website for details; https://agriculture.ks.gov/divisions-programs/pesticide-fertilizer/soil-amendment",Yes,Shawn Plunkett is the compliance specialist. Cloey is the label review specialist.,5 Months,"Label,Efficacy",,"50.75 fl. oz, 203.00 fl oz",KS Dept of Ag,KDA.PestFert@ks.gov,Online Portal,,90032227,Online Portal,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,AAS-KS-ALL NON-PEST-ALL,Prosperity*1,biofertregistration@delta-ac.com,https://portal.kda.ks.gov/,,$/Registration,,KS-Soil Amendment,Approved,Good,,,KDA.PestFert@ks.gov,651,30,,7619,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,Approved,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,Client Managed,,,KS,2/15/2023 9:54pm,,,End of Year,,,
8318,Root-Able,AAS,KS-Soil Amendment,Registration,$100.00,Client Managed,Client Managed,No,12/31/2024,$100.00,4/11/2023,,12/26/2023,Annual,12,KS,AAS-KS-CC-Rootable New Reg,,,"AAS-KS-CC-Rootable New Reg,AAS-KS-CC-2024 SA Renew",,KDA site was missing labels and said they were declined.  I uploaded the labels and it let me renew the products. ,,,KS,Kansas,,0 checked out of 1,,11/14/2024 2:19pm,Online Portal,,,$/Registration,No,1.25,1 checked out of 1,Root-Able,,AAS-90032227-State Renewal Fees,Unknown,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,lbs,Cancelled,,"Able Ag Solutions, LLC",Kansas Dept of Agriculture,Accounts Receivable and Licensing,,"Foliar,Seed,Soil",,,,,"Must be conducted by university, USDA, or other reputable researcher; 3 soil types found in KS and 2 years of data on each; at least 1 location in KS; on crops commonly grown in KS; specific format; see website for details; https://agriculture.ks.gov/divisions-programs/pesticide-fertilizer/soil-amendment",Yes,Shawn Plunkett is the compliance specialist. Cloey is the label review specialist.,5 Months,"Label,Efficacy",,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",KS Dept of Ag,KDA.PestFert@ks.gov,Online Portal,,90032227,Online Portal,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,AAS-KS-ALL NON-PEST-ALL,Prosperity*1,biofertregistration@delta-ac.com,https://portal.kda.ks.gov/,,$/Registration,,KS-Soil Amendment,Approved,Good,,,KDA.PestFert@ks.gov,651,30,,7619,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,Approved,https://www.agriculture.ks.gov/divisions-programs/pesticide-and-fertilizer/kda-portal,,,Client Managed,,,KS,2/15/2023 10:00pm,,,End of Year,,,
8276,Bacil-Able,AAS,KY-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,KY,,,,,,,,,KY,Kentucky,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,2.49,1 checked out of 1,,,,Yes,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",,,,N/A,,,,,,,No regulation found,,,,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",University of Kentucky,june.crawford@uky.gov,,,,,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,KY-Soil Amendment,Not Regulated,Good,,June Crawford,june.crawford@uky.gov,NaN,,,,https://www.rs.uky.edu/regulatory/fertilizer/,Not Regulated,,,,,,,KY,2/15/2023 9:57pm,,,,,,
8176,Rhiz-Able PN,AAS,KY-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,KY,,,,,,,,,KY,Kentucky,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,0.00,1 checked out of 1,,,,Yes,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,,,,"Able Ag Solutions, LLC",,,,N/A,,,,,,,No regulation found,,,,"50.75 fl. oz, 203.00 fl oz",University of Kentucky,june.crawford@uky.gov,,,,,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,KY-Soil Amendment,Not Regulated,Good,,June Crawford,june.crawford@uky.gov,NaN,,,,https://www.rs.uky.edu/regulatory/fertilizer/,Not Regulated,,,,,,,KY,2/15/2023 9:47pm,,,,,,
8212,Rhiz-Able SB,AAS,KY-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,KY,,,,,,,,,KY,Kentucky,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,3.44,1 checked out of 1,,,,Yes,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",,,,N/A,,,,,,,No regulation found,,,,"50.75 fl. oz, 203.00 fl oz",University of Kentucky,june.crawford@uky.gov,,,,,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,KY-Soil Amendment,Not Regulated,Good,,June Crawford,june.crawford@uky.gov,NaN,,,,https://www.rs.uky.edu/regulatory/fertilizer/,Not Regulated,,,,,,,KY,2/15/2023 9:54pm,,,,,,
8340,Root-Able,AAS,KY-Soil Amendment,No Regulation,,Not Regulated,Client Managed,No,,,,,,,,KY,,,,,,,,,KY,Kentucky,,0 checked out of 1,,12/16/2024 7:50am,,,,,No,1.25,1 checked out of 1,,,,Yes,Yes,1.25,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,lbs,,,"Able Ag Solutions, LLC",,,,N/A,,,,,,,No regulation found,,,,"20 oz, 40 oz, 80 oz, 160 oz, 200 oz",University of Kentucky,june.crawford@uky.gov,,,,,Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,KY-Soil Amendment,Not Regulated,Good,,June Crawford,june.crawford@uky.gov,NaN,,,,https://www.rs.uky.edu/regulatory/fertilizer/,Not Regulated,,,,,,,KY,2/15/2023 10:00pm,,,,,,
8277,Bacil-Able,AAS,LA-Soil Amendment,Label Submission,,Not Regulated,Client Managed,No,,,,,,Annual,12,LA,,,,,,,,,LA,Louisiana,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,,No,2.49,1 checked out of 1,,,,Yes,Yes,0.29,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",LA Depart of Agriculture and Forestry,Agricultural Chemistry Division,,N/A,,,,,,,,,Label,,"37.5 fl oz, 75 fl oz, 150 fl oz, 300 fl oz",LDAF,fertilizerldaf@ldaf.state.la.us,,,,"Online Portal,Email",Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,LA-Soil Amendment,Not Regulated,Good,,Greg Olson,golson@ldaf.state.la.us,NaN,30,,,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,Not Regulated,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,,,,,,LA,2/15/2023 9:57pm,,,End of Year,,,
8102,Fertilizer License,AAS,LA-Fertilizer License,License,$0.00,No Submission,Client Managed,No,,$0.00,,,,Annual,12,LA,,,,,,Fertilizer license is not required for Soil Amendments,,,LA,Louisiana,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,$10.00,,$/License,No,0.00,1 checked out of 1,,,,No,,,,,Fertilizer,"Fertilizer,Amendment/Conditioner,Biological Inoculant",,No,,,,"Able Ag Solutions, LLC",LA Depart of Agriculture and Forestry,Agricultural Chemistry Division,,N/A,,,,,,,,,,,,LDAF,fertilizerldaf@ldaf.state.la.us,,,,"Online Portal,Email",Damon Cory-Watson,Fertilizer License,,No,Fertilizer License,,,,,,$/License,,LA-Fertilizer License,No Submission,Good,,Greg Olson,golson@ldaf.state.la.us,NaN,30,,,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,No Submission,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,,,,,,LA,2/15/2023 9:44pm,,,End of Year,,,
8177,Rhiz-Able PN,AAS,LA-Soil Amendment,Label Submission,,Not Regulated,Client Managed,No,,,,,,Annual,12,LA,,,,,,,,,LA,Louisiana,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,,No,0.00,1 checked out of 1,,,,Yes,Yes,,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,,,,"Able Ag Solutions, LLC",LA Depart of Agriculture and Forestry,Agricultural Chemistry Division,,N/A,,,,,,,,,Label,,"50.75 fl. oz, 203.00 fl oz",LDAF,fertilizerldaf@ldaf.state.la.us,,,,"Online Portal,Email",Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,LA-Soil Amendment,Not Regulated,Good,,Greg Olson,golson@ldaf.state.la.us,NaN,30,,,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,Not Regulated,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,,,,,,LA,2/15/2023 9:47pm,,,End of Year,,,
8213,Rhiz-Able SB,AAS,LA-Soil Amendment,Label Submission,,Not Regulated,Client Managed,No,,,,,,Annual,12,LA,,,,,,,,,LA,Louisiana,,0 checked out of 1,,12/16/2024 7:50am,Online Portal,,,,No,3.44,1 checked out of 1,,,,Yes,Yes,0.40,0-0-0,Yes,"Biological Inoculant,Legume Inoculant","Amendment/Conditioner,Biological Inoculant,Surfactant/Wetting Agent",,Yes,gal,,,"Able Ag Solutions, LLC",LA Depart of Agriculture and Forestry,Agricultural Chemistry Division,,N/A,,,,,,,,,Label,,"50.75 fl. oz, 203.00 fl oz",LDAF,fertilizerldaf@ldaf.state.la.us,,,,"Online Portal,Email",Damon Cory-Watson,Soil Amendment,,No,Soil Amendment,,,,,,,,LA-Soil Amendment,Not Regulated,Good,,Greg Olson,golson@ldaf.state.la.us,NaN,30,,,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,Not Regulated,https://www.ldaf.la.gov/plants/fertilizer-lime/fertilizer,,,,,,LA,2/15/2023 9:54pm,,,End of Year,,,
