ID,State ID,State Regulation,Login,Company,Product Name,Renewal Estimate,Late Fee,State Reg Type,Initial Sub Date,Initial Registration Status,Renewal Current Payment,ALL Payments,Certificate Exp,Cancellation Effective,Submission Date,Approval Received,Frequency,Renewal Registration Status,Month,Submission/Maintenance Notes,Current Certificate,Invoiced On
9373,GA,GA-Fertilizer,,OMY,Greenlight S Prime,$0.00,,Label Submission,,Approved,,,6/30/2024,,6/28/2024,,Annual,,06,"Free ""registrations"", just have to check renew in Kelly Reg",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9374,GA,GA-Fertilizer,,OMY,Ground Force Gypsum,$0.00,,Label Submission,,Approved,,,6/30/2024,,6/28/2024,,Annual,,06,"Free ""registrations"", just have to check renew in Kelly Reg",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
9375,GA,GA-Fertilizer,,OMY,Sulfoprill 14,$0.00,,Label Submission,,Approved,,,6/30/2024,,6/28/2024,,Annual,,06,"Free ""registrations"", just have to check renew in Kelly Reg",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
10854,GA,GA-Fertilizer,,OMY,Calciprill 14S,$0.00,,Label Submission,,Approved,,,6/30/2024,,6/28/2024,,Annual,,06,"Free ""registrations"", just have to check renew in Kelly Reg",,"""OMY-90031545-State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
2937,HI,HI-Microbial Product,,GWB,Dynomyco,$150.00,,Registration,11/3/2021,Approved,GWB-HI-67139-,GWB-HI-67139-,10/21/2023,,,,Annual,Renewal Planned,12-mo from approval,Registration No: 23-10-O-MP2841,HI - DYNOMYCO MP2841.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/W4EK5sPBidpbVlV7QD4orQ/_2bPjrtu-1_dlcFyxKmZF2J-8nKQK04LlxToarORl2dWYUVyTdpvfVwhY8kwS_NaXwgbuRS7RN-BjQoXLZ3JNbr7Pu3PqMPBkrQwfFe1bZ8Nln5gEh4QISF9JkB7ekpseEhekUUn-qBe5ok4u_iXluYmg8Sm6eL-ahQyv934q0Y/-1SgSbbGIUZVcQJ_UMGIlua3KhMYqeRqWQL5wW8ETWA),
2538,IA,IA-Soil Conditioner > 25lbs,EEA-IA-ALL NON-PEST-ALL,EEA,Sosdia Stress,$0.00,,Registration,2/8/2022,Approved,,,6/30/2024,,6/28/2024,,Annual,,06,6/28/24 - has approved label,,"""EEA-90031494-New State Reg Fees, State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
2624,IA,IA-Soil Conditioner > 25lbs,EEA-IA-ALL NON-PEST-ALL,EEA,Sosdia Stress Plus,$0.00,,Registration,2/8/2022,Approved,,,6/30/2024,,6/28/2024,,Annual,,06,6/28/24 - has approved label.,,"""EEA-90031494-New State Reg Fees, State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5709,IA,IA-Soil Conditioner > 25lbs,EEA-IA-ALL NON-PEST-ALL,EEA,SLF1,$0.00,,Registration,5/17/2022,Approved,,,6/30/2024,,7/31/2024,,Annual,,06,Confirmed approved in the Portal,,"""EEA-90031494-New State Reg Fees, State Renewal Fees, Tonnage Fees, Reconciliation (Monies owed)"""
5340,ID,ID-Fertilizer,ARB-ID-ALL NON-PEST-Product Registration,ARB,NutriRoot,$75.00,,Registration,,Approved,ARB-ID-CC-2025 Renewal,"ARB-ID-CC-Renew 2023,ARB-ID-CC-2024 Fert Renewal,ARB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,ARB-90032228-State Renewal Fees
5414,ID,ID-Fertilizer,ARB-ID-ALL NON-PEST-Product Registration,ARB,Mn-jet Fe,$75.00,,Registration,,Approved,ARB-ID-CC-2025 Renewal,"ARB-ID-CC-Renew 2023,ARB-ID-CC-2024 Fert Renewal,ARB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,ARB-90032228-State Renewal Fees
5483,ID,ID-Fertilizer,ARB-ID-ALL NON-PEST-Product Registration,ARB,PALM-jet Mg,$75.00,,Registration,,Approved,ARB-ID-CC-2025 Renewal,"ARB-ID-CC-Renew 2023,ARB-ID-CC-2024 Fert Renewal,ARB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,ARB-90032228-State Renewal Fees
10506,ID,ID-Fertilizer,ARB-ID-ALL NON-PEST-Product Registration,ARB,Nutriroot Granular,$75.00,,Registration,2/16/2024,Approved,ARB-ID-CC-2025 Renewal,"ARB-ID-CC-NutriRoot Gran New Reg,ARB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,4/30/2024,Annual,Renewal Submitted,01,,ID ARB Fert cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/zfrqvjyuqrYEZU9Ntd0Bhw/4OaL6E4Q9ax_7pix3dVavB3ArttY0YTPczfTey8B-tsnaKVMitbnA79rmArSDZO1qj4GZsMybCsmaGTGXjavd4hnynT-YTbYPpkUXGPO3VUbA0ZzW3JB-oEiSNaSLOrsRa_KATRyWl639hT_3Agi1ycRSGlvcfRND3YMsQLjN7SgCUPLsMvvTmLFZWLSzodX/TMM-rqysLPvaojts1WtwsmOe7hobA695KVTfeaO26I8),ARB-90032228-State Renewal Fees
6752,ID,ID-Fertilizer,BOR-ID-ALL NON-PEST-Product Registration,BOR,Fertibor 15%,$75.00,,Registration,,Approved,BOR-ID-CC-2025 Renewals,"BOR-ID-CC-Renew 2023,BOR-ID-CC-2024 Renewal,BOR-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,BOR-90032230-State Renewal Fees
6753,ID,ID-Fertilizer,BOR-ID-ALL NON-PEST-Product Registration,BOR,Granubor 15%,$75.00,,Registration,,Approved,BOR-ID-CC-2025 Renewals,"BOR-ID-CC-Renew 2023,BOR-ID-CC-2024 Renewal,BOR-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,BOR-90032230-State Renewal Fees
6754,ID,ID-Fertilizer,BOR-ID-ALL NON-PEST-Product Registration,BOR,Solubor 20.5%,$75.00,,Registration,,Approved,BOR-ID-CC-2025 Renewals,"BOR-ID-CC-Renew 2023,BOR-ID-CC-2024 Renewal,BOR-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,BOR-90032230-State Renewal Fees
6755,ID,ID-Fertilizer,BOR-ID-ALL NON-PEST-Product Registration,BOR,Optibor TG ,$75.00,,Registration,,Approved,BOR-ID-CC-2025 Renewals,"BOR-ID-CC-Renew 2023,BOR-ID-CC-2024 Renewal,BOR-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,BOR-90032230-State Renewal Fees
2540,ID,ID-Soil or Plant Amendment,EEA-ID-ALL NON-PEST-Product Registration,EEA,Sosdia Stress,$90.00,,Registration,3/10/2022,Approved,EEA-ID-CC-2025 Renewals,"EEA-ID-AMEX-EEA-ID-2NewProdReg-,EEA-ID-CC-Renew 2023,EEA-ID-CC-2024 Renewal,EEA-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,EEA-90032231-State Renewal Fees
2626,ID,ID-Soil or Plant Amendment,EEA-ID-ALL NON-PEST-Product Registration,EEA,Sosdia Stress Plus,$90.00,,Registration,3/10/2022,Approved,EEA-ID-CC-2025 Renewals,"EEA-ID-AMEX-EEA-ID-2NewProdReg-,EEA-ID-CC-Renew 2023,EEA-ID-CC-2024 Renewal,EEA-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,EEA-90032231-State Renewal Fees
5711,ID,ID-Soil or Plant Amendment,EEA-ID-ALL NON-PEST-Product Registration,EEA,SLF1,$90.00,,Registration,4/12/2024,Approved,EEA-ID-CC-2025 Renewals,"EEA-ID-CC-New Regis-SLF1,EEA-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,9/13/2024,Annual,Renewal Submitted,01,,,EEA-90032231-State Renewal Fees
10578,ID,ID-Soil or Plant Amendment,EEA-ID-ALL NON-PEST-Product Registration,EEA,Galaxy ST,$90.00,,Registration,8/1/2024,Approved,EEA-ID-CC-2025 Renewals,"EEA-ID-CC-NEW REG 2024,EEA-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,9/13/2024,Annual,Renewal Submitted,01,,,EEA-90032231-State Renewal Fees
10799,ID,ID-Soil or Plant Amendment,EEA-ID-ALL NON-PEST-Product Registration,EEA,SLF3,$90.00,,Registration,4/12/2024,Approved,EEA-ID-CC-2025 Renewals,"EEA-ID-CC-New Regis-SLF3,EEA-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,9/13/2024,Annual,Renewal Submitted,01,,,EEA-90032231-State Renewal Fees
13748,ID,ID-Soil or Plant Amendment,EEA-ID-ALL NON-PEST-Product Registration,EEA,Res+,$90.00,,Registration,,Approved,EEA-ID-CC-2025 Renewals,EEA-ID-CC-2025 Renewals,12/31/2024,,1/9/2025,11/18/2024,Annual,Renewal Submitted,01,,,EEA-90032231-State Renewal Fees
563,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,Rootella F,$90.00,,Registration,,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-AMEX-GWB-ID-SArenew2021-,GWB-ID-AMEX-GWB-ID-2022renew-,GWB-ID-CC-Renew 2023,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
587,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,Rootella G,$90.00,,Registration,,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-AMEX-GWB-ID-SArenew2021-,GWB-ID-AMEX-GWB-ID-2022renew-,GWB-ID-CC-Renew 2023,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
611,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,Rootella P,$90.00,,Registration,,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-AMEX-GWB-ID-SArenew2021-,GWB-ID-AMEX-GWB-ID-2022renew-,GWB-ID-CC-Renew 2023,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
2938,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,Dynomyco,$90.00,,Registration,3/2/2022,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-AMEX-GWB-ID-DynoNewReg2022-,GWB-ID-CC-Renew 2023,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
6999,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,DYNOMYCO SPARK,$90.00,,Registration,9/14/2023,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-CC-DSparkNewReg,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
7051,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,Rootella L,$90.00,,Registration,10/30/2023,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-CC-New Reg,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
9255,ID,ID-Soil or Plant Amendment,GWB-ID-ALL NON-PEST-Product Registration,GWB,Rootella X,$90.00,,Registration,10/30/2023,Approved,GWB-ID-CC-2025 Renewal,"GWB-ID-CC-New Reg,GWB-ID-CC-2024 Renewal,GWB-ID-CC-2025 Renewal",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,GWB-90032232-State Renewal Fees
10968,ID,ID-Soil or Plant Amendment,IBA-ID-ALL NON-PEST-Product Registration,IBA,Rootmax,$90.00,,Registration,8/21/2024,Approved,IBA-ID-CC-2025 Renewals,"IBA-ID-CC-NEW REG 2024,IBA-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,IBA.ID.Rootmax.registration_certificate.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/TK7YjGxB-MONjnsHcCoeZw/w3DxjkFSdUGDZTi4-y1jeNkBQJIYlUQNpOWIbTM9tZYzZ4h4NQOQlduJIf84xYAXzAM8rQT-EoCJ7SIhM3u6CSsJ2PA9Oo16H3_m05QsIHiUwdNp9FkyZBrX6IKzm-ahNSh7fvbfWQVU_5ZnFaARq1MXQb8SCTyrQLJSz_H590bCteUYkc0InxS5N5DmmTtdyox5Mi3w_jLuH9M1cZTGcA/D3l0PVRbGHZhFMNyvD2xA6kjCvLTAuwN9_5ZSDwE6h0),IBA-90032233-State Renewal Fees
9376,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Calciprill 14S,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9377,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Calciprill 95,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9378,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight Ca,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9379,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight Ca Max,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9380,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight Ca Prime,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9382,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight Mg Max,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9381,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight Mg,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9383,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight Mg Prime,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9385,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight S Max,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9384,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight S,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9386,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Greenlight S Prime,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9387,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Ground Force Gypsum,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9388,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Ground Force Lime,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9390,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Sulfoprill 14,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9389,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Magprill 65,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
9849,ID,ID-Fertilizer,OMY-ID-ALL NON-PEST-Product Registration,OMY,Top Flow Ca,$75.00,,Registration,,Approved,OMY-ID-CC-2025 Renewals,"OMY-ID-CC-2024 Renewal,OMY-ID-CC-2025 Renewals",12/31/2024,,1/9/2025,,Annual,Renewal Submitted,01,,,"""OMY-90032106-State Renewal Fees, Tonnage Fees"""
151,ID,ID-Fertilizer,SYM-ID-ALL NON-PEST-Product Registration,SYM,MycoUp 360,$75.00,,Registration,1/29/2020,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-CC - ID - MycoUp 360-,SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
50,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,BlueN,$90.00,,Registration,6/27/2019,Approved,SYM-ID-CC-2025 Renewals,"-ID-e-check-,SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
92,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,MBB 10,$90.00,,Registration,1/14/2020,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-Online-,SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
111,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,MycoUp,$90.00,,Registration,,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
173,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,MycoUp Activ,$90.00,,Registration,,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
205,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,Resid HC,$90.00,,Registration,,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
238,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,Resid MG,$90.00,,Registration,,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
272,ID,ID-Soil or Plant Amendment,SYM-ID-ALL NON-PEST-Product Registration,SYM,TrichoSym Bio,$90.00,,Registration,,Approved,SYM-ID-CC-2025 Renewals,"SYM-ID-AMEX-SYM-ID-2021Renewal-,SYM-ID-AMEX-SYM-ID-2022renew-,SYM-ID-CC-Renew 2023,SYM-ID-CC-2024 renewal,SYM-ID-CC-2025 Renewals",12/31/2024,,1/10/2025,,Annual,Renewal Submitted,01,,,SYM-90032235-State Renewal Fees
5341,IL,IL-Commercial Fertilizer - ≤ 5lbs or 1 Gal,ARB-IL-ALL NON-PEST-ALL,ARB,NutriRoot,$50.00,$0.00,Registration,9/27/2023,Approved,ARB-IL-75363-Renewal-2025,"ARB-IL-72281-New Reg,ARB-IL-73206-Renewal 2024,ARB-IL-75363-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,IL ARB NutriRoot cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/g7GSD-B3Lnm1o0Y4Lq2O2w/X0wAtXhn9Uv3Hw5_7ru8VllXFdXZMoO7eWDpkVaLiJxgdFsSvdjq6h8fDpXam8L3SBegmQIZOX9D0J6A0D9kgGDIAKdjZQs-4txC8B_bdNqa6Q5NWQNnZ_SMKXaiBfmFptcoBoD4qshGgRyeSblZ03wGo2tEaEakBtkVGCmwL_MH0aY_VAYMiE69aQBvKCL4/IepxSYtNSscAS-nWehFlgza_-bYgQ4sWWk0HI88g0n0),ARB-90032228-State Renewal Fees
5415,IL,IL-Commercial Fertilizer - ≤ 5lbs or 1 Gal,ARB-IL-ALL NON-PEST-ALL,ARB,Mn-jet Fe,$50.00,$0.00,Registration,,Approved,ARB-IL-75363-Renewal-2025,"ARB-IL-67456-Renewal 2023,ARB-IL-73206-Renewal 2024,ARB-IL-75363-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,IL ARB MN-JET Fe cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/wy6evHe_BURx6mjyWP7P5Q/YM3CK-E1ejHI3JR3RiFMY2MzwuV0B_BhbTCM-izf6gMilr5oJvZLmUlXi1RXanU_beiDgCUilyIKtJJfFfnCp6SD_B-8iBFa8Gz8aUsR-Qn1RgpIXS0u02Iu2oD10WgaAwqlApY240U11CLo0JT2PhaeUs9aEe92vQnggYEoquEUVPpmNQJjc4lNfOowZd4z/UhWFz4Udu0rbVwIiLucL-12y_V3gtG5OEwP-U-fqbh0),ARB-90032228-State Renewal Fees
5484,IL,IL-Commercial Fertilizer - ≤ 5lbs or 1 Gal,ARB-IL-ALL NON-PEST-ALL,ARB,PALM-jet Mg,$50.00,$0.00,Registration,,Approved,ARB-IL-75363-Renewal-2025,"ARB-IL-67456-Renewal 2023,ARB-IL-73206-Renewal 2024,ARB-IL-75363-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,IL ARB PALM-JET  Mg cert exp 2024-12-31.pdf (https://v5.airtableusercontent.com/v3/u/37/37/1738432800000/Gkby0jCmLOZvROfmeMndGw/GOZnrcfEQR5VnadsjfQcMF8fNOOH7o3hsbMQsajl4nR89h7ifbyrPsaSM0OK5ruHeLi2ilXuAihR03Nc7PKJG3GY6MBTTztrkTfwgwuGTqAiJnSzBkhKto6jaS7kYDXFnEFM_N5-qMckDcHjK3_hnm2S2-ybxjn3Cka5ze83U5TXAl8mejNNrM-7YUPvTyGN/K3tiTnoTtxOiybfrdrpwwg33UnM5JK_WiWy1c5Xvywg),ARB-90032228-State Renewal Fees
5342,IL,IL-Commercial Fertilizer - ALL Prod,ARB-IL-ALL NON-PEST-ALL,ARB,NutriRoot,$20.00,$0.00,Registration,9/27/2023,Approved,ARB-IL-75363-Renewal-2025,"ARB-IL-72281-New Reg,ARB-IL-73206-Renewal 2024,ARB-IL-75363-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,New application mailed 9/27/23.,,ARB-90032228-State Renewal Fees
5416,IL,IL-Commercial Fertilizer - ALL Prod,ARB-IL-ALL NON-PEST-ALL,ARB,Mn-jet Fe,$20.00,$0.00,Registration,,Approved,ARB-IL-75363-Renewal-2025,"ARB-IL-67456-Renewal 2023,ARB-IL-73206-Renewal 2024,ARB-IL-75363-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
5485,IL,IL-Commercial Fertilizer - ALL Prod,ARB-IL-ALL NON-PEST-ALL,ARB,PALM-jet Mg,$20.00,$0.00,Registration,,Approved,ARB-IL-75363-Renewal-2025,"ARB-IL-67456-Renewal 2023,ARB-IL-73206-Renewal 2024,ARB-IL-75363-Renewal-2025",12/31/2024,,12/20/2024,,Annual,Renewal Submitted,12,,,ARB-90032228-State Renewal Fees
